percentile,empty_t1,empty_t4,empty_t8,read_t1,read_t4,read_t8
52.5,,,41185,,,57492
52.5,,,41186,,,57492
52.5,,,41188,,,57493
52.6,,,41192,,,57494
52.6,,,41193,,,57495
52.6,,,41205,,,57495
52.6,,,41208,,,57495
52.6,,,41213,,,57496
52.6,,,41217,,,57496
52.6,,,41219,,,57496
52.6,,,41222,,,57498
52.7,,,41222,,,57499
52.7,,,41223,,,57500
52.7,,,41225,,,57500
52.7,,,41227,,,57500
52.7,,,41238,,,57500
52.7,,,41253,,,57501
52.7,,,41254,,,57503
52.8,,,41255,,,57503
52.8,,,41255,,,57504
52.8,,,41265,,,57507
52.8,,,41267,,,57508
52.8,,,41273,,,57508
52.8,,,41274,,,57509
52.8,,,41274,,,57509
52.8,,,41279,,,57510
52.9,,,41292,,,57511
52.9,,,41295,,,57511
52.9,,,41295,,,57511
52.9,,,41300,,,57511
52.9,,,41303,,,57514
52.9,,,41305,,,57515
52.9,,,41313,,,57518
52.9,,,41315,,,57519
53.0,,,41320,,,57519
53.0,,,41322,,,57519
53.0,,,41324,,,57520
53.0,,,41325,,,57522
53.0,,,41327,,,57524
53.0,,,41340,,,57526
53.0,,,41345,,,57526
53.0,,,41351,,,57526
53.0,,,41355,,,57527
53.1,,,41358,,,57527
53.1,,,41365,,,57528
53.1,,,41384,,,57529
53.1,,,41385,,,57530
53.1,,,41393,,,57531
53.1,,,41396,,,57531
53.1,,,41398,,,57531
53.1,,,41404,,,57533
53.2,,,41404,,,57533
53.2,,,41418,,,57537
53.2,,,41421,,,57537
53.2,,,41424,,,57538
53.2,,,41430,,,57538
53.2,,,41440,,,57541
53.2,,,41441,,,57541
53.2,,,41444,,,57541
53.3,,,41445,,,57541
53.3,,,41452,,,57542
53.3,,,41453,,,57542
53.3,,,41458,,,57542
53.3,,,41459,,,57543
53.3,,,41460,,,57544
53.3,,,41460,,,57544
53.4,,,41462,,,57544
53.4,,,41468,,,57545
53.4,,,41469,,,57545
53.4,,,41482,,,57546
53.4,,,41483,,,57546
53.4,,,41484,,,57546
53.4,,,41485,,,57546
53.4,,,41492,,,57546
53.5,,,41497,,,57547
53.5,,,41499,,,57548
53.5,,,41506,,,57550
53.5,,,41507,,,57556
53.5,,,41508,,,57557
53.5,,,41511,,,57557
53.5,,,41521,,,57558
53.5,,,41527,,,57558
53.5,,,41534,,,57558
53.6,,,41539,,,57558
53.6,,,41542,,,57559
53.6,,,41549,,,57560
53.6,,,41550,,,57560
53.6,,,41558,,,57560
53.6,,,41559,,,57560
53.6,,,41566,,,57560
53.6,,,41568,,,57561
53.7,,,41573,,,57561
53.7,,,41575,,,57562
53.7,,,41580,,,57563
53.7,,,41582,,,57568
53.7,,,41582,,,57569
53.7,,,41602,,,57569
53.7,,,41604,,,57569
53.8,,,41605,,,57570
53.8,,,41612,,,57571
53.8,,,41613,,,57571
53.8,,,41613,,,57572
53.8,,,41613,,,57572
53.8,,,41615,,,57573
53.8,,,41621,,,57573
53.8,,,41621,,,57575
53.9,,,41625,,,57575
53.9,,,41627,,,57576
53.9,,,41630,,,57577
53.9,,,41640,,,57577
53.9,,,41641,,,57577
53.9,,,41642,,,57579
53.9,,,41644,,,57579
53.9,,,41647,,,57580
54.0,,,41652,,,57580
54.0,,,41660,,,57583
54.0,,,41670,,,57583
54.0,,,41673,,,57585
54.0,,,41675,,,57585
54.0,,,41678,,,57585
54.0,,,41680,,,57587
54.0,,,41681,,,57590
54.0,,,41688,,,57590
54.1,,,41689,,,57592
54.1,,,41693,,,57593
54.1,,,41695,,,57593
54.1,,,41700,,,57594
54.1,,,41705,,,57594
54.1,,,41706,,,57596
54.1,,,41708,,,57600
54.1,,,41722,,,57600
54.2,,,41723,,,57600
54.2,,,41723,,,57600
54.2,,,41723,,,57600
54.2,,,41732,,,57602
54.2,,,41733,,,57602
54.2,,,41735,,,57603
54.2,,,41737,,,57603
54.2,,,41739,,,57606
54.3,,,41741,,,57606
54.3,,,41748,,,57606
54.3,,,41749,,,57607
54.3,,,41753,,,57607
54.3,,,41759,,,57608
54.3,,,41759,,,57609
54.3,,,41763,,,57609
54.4,,,41763,,,57610
54.4,,,41764,,,57611
54.4,,,41769,,,57611
54.4,,,41777,,,57612
54.4,,,41777,,,57612
54.4,,,41778,,,57612
54.4,,,41782,,,57613
54.4,,,41783,,,57613
54.5,,,41785,,,57613
54.5,,,41787,,,57614
54.5,,,41787,,,57614
54.5,,,41790,,,57614
54.5,,,41791,,,57617
54.5,,,41793,,,57618
54.5,,,41794,,,57619
54.5,,,41808,,,57620
54.5,,,41810,,,57621
54.6,,,41814,,,57622
54.6,,,41817,,,57624
54.6,,,41818,,,57628
54.6,,,41820,,,57630
54.6,,,41821,,,57630
54.6,,,41825,,,57631
54.6,,,41830,,,57632
54.6,,,41831,,,57633
54.7,,,41837,,,57633
54.7,,,41838,,,57634
54.7,,,41844,,,57634
54.7,,,41847,,,57637
54.7,,,41852,,,57637
54.7,,,41854,,,57637
54.7,,,41863,,,57639
54.8,,,41867,,,57639
54.8,,,41869,,,57639
54.8,,,41881,,,57640
54.8,,,41886,,,57640
54.8,,,41887,,,57643
54.8,,,41891,,,57643
54.8,,,41893,,,57643
54.8,,,41895,,,57645
54.9,,,41896,,,57645
54.9,,,41902,,,57647
54.9,,,41910,,,57648
54.9,,,41912,,,57648
54.9,,,41933,,,57648
54.9,,,41934,,,57649
54.9,,,41937,,,57649
54.9,,,41937,,,57649
55.0,,,41938,,,57650
55.0,,,41941,,,57650
55.0,,,41942,,,57651
55.0,,,41943,,,57654
55.0,,,41946,,,57654
55.0,,,41951,,,57654
55.0,,,41957,,,57656
55.0,,,41962,,,57656
55.0,,,41966,,,57657
55.1,,,41972,,,57658
55.1,,,41973,,,57658
55.1,,,41973,,,57660
55.1,,,41975,,,57661
55.1,,,41983,,,57662
55.1,,,41985,,,57662
55.1,,,41986,,,57664
55.1,,,42002,,,57665
55.2,,,42003,,,57665
55.2,,,42011,,,57669
55.2,,,42012,,,57670
55.2,,,42014,,,57671
55.2,,,42017,,,57672
55.2,,,42020,,,57673
55.2,,,42023,,,57674
55.2,,,42024,,,57678
55.3,,,42038,,,57678
55.3,,,42040,,,57679
55.3,,,42042,,,57680
55.3,,,42050,,,57682
55.3,,,42051,,,57683
55.3,,,42060,,,57684
55.3,,,42069,,,57685
55.4,,,42074,,,57685
55.4,,,42091,,,57685
55.4,,,42097,,,57687
55.4,,,42098,,,57687
55.4,,,42103,,,57688
55.4,,,42105,,,57690
55.4,,,42108,,,57690
55.4,,,42114,,,57692
55.5,,,42117,,,57692
55.5,,,42120,,,57693
55.5,,,42129,,,57695
55.5,,,42135,,,57695
55.5,,,42142,,,57696
55.5,,,42150,,,57697
55.5,,,42156,,,57697
55.5,,,42161,,,57700
55.5,,,42171,,,57700
55.6,,,42177,,,57703
55.6,,,42178,,,57703
55.6,,,42180,,,57708
55.6,,,42181,,,57710
55.6,,,42182,,,57710
55.6,,,42184,,,57712
55.6,,,42186,,,57713
55.6,,,42186,,,57714
55.7,,,42189,,,57715
55.7,,,42203,,,57715
55.7,,,42206,,,57719
55.7,,,42224,,,57719
55.7,,,42226,,,57720
55.7,,,42227,,,57720
55.7,,,42238,,,57720
55.8,,,42250,,,57721
55.8,,,42253,,,57721
55.8,,,42254,,,57723
55.8,,,42255,,,57724
55.8,,,42255,,,57726
55.8,,,42263,,,57727
55.8,,,42265,,,57727
55.8,,,42270,,,57729
55.9,,,42271,,,57730
55.9,,,42276,,,57731
55.9,,,42280,,,57731
55.9,,,42283,,,57731
55.9,,,42290,,,57731
55.9,,,42292,,,57731
55.9,,,42295,,,57731
55.9,,,42316,,,57732
56.0,,,42317,,,57732
56.0,,,42322,,,57734
56.0,,,42326,,,57735
56.0,,,42326,,,57736
56.0,,,42329,,,57736
56.0,,,42331,,,57737
56.0,,,42342,,,57739
56.0,,,42344,,,57739
56.0,,,42348,,,57742
56.1,,,42349,,,57742
56.1,,,42359,,,57742
56.1,,,42363,,,57743
56.1,,,42365,,,57746
56.1,,,42365,,,57746
56.1,,,42365,,,57746
56.1,,,42368,,,57748
56.1,,,42374,,,57749
56.2,,,42377,,,57750
56.2,,,42382,,,57750
56.2,,,42384,,,57751
56.2,,,42392,,,57751
56.2,,,42396,,,57751
56.2,,,42397,,,57752
56.2,,,42398,,,57752
56.2,,,42399,,,57756
56.3,,,42402,,,57756
56.3,,,42407,,,57757
56.3,,,42415,,,57759
56.3,,,42417,,,57759
56.3,,,42424,,,57759
56.3,,,42435,,,57760
56.3,,,42437,,,57762
56.4,,,42441,,,57762
56.4,,,42446,,,57762
56.4,,,42450,,,57762
56.4,,,42461,,,57763
56.4,,,42466,,,57764
56.4,,,42467,,,57764
56.4,,,42467,,,57766
56.4,,,42474,,,57766
56.5,,,42477,,,57766
56.5,,,42477,,,57768
56.5,,,42481,,,57769
56.5,,,42483,,,57769
56.5,,,42484,,,57769
56.5,,,42485,,,57771
56.5,,,42490,,,57772
56.5,,,42512,,,57773
56.5,,,42517,,,57773
56.6,,,42520,,,57773
56.6,,,42521,,,57775
56.6,,,42522,,,57778
56.6,,,42528,,,57778
56.6,,,42534,,,57778
56.6,,,42543,,,57780
56.6,,,42550,,,57780
56.6,,,42559,,,57781
56.7,,,42562,,,57782
56.7,,,42562,,,57782
56.7,,,42565,,,57783
56.7,,,42567,,,57785
56.7,,,42570,,,57785
56.7,,,42571,,,57787
56.7,,,42578,,,57787
56.8,,,42578,,,57788
56.8,,,42579,,,57788
56.8,,,42582,,,57788
56.8,,,42582,,,57790
56.8,,,42583,,,57790
56.8,,,42584,,,57791
56.8,,,42584,,,57792
56.8,,,42592,,,57793
56.9,,,42598,,,57795
56.9,,,42617,,,57795
56.9,,,42621,,,57796
56.9,,,42634,,,57797
56.9,,,42637,,,57797
56.9,,,42637,,,57797
56.9,,,42637,,,57797
56.9,,,42638,,,57798
57.0,,,42640,,,57799
57.0,,,42643,,,57799
57.0,,,42649,,,57800
57.0,,,42650,,,57800
57.0,,,42661,,,57800
57.0,,,42669,,,57800
57.0,,,42675,,,57802
57.0,,,42679,,,57802
57.0,,,42686,,,57803
57.1,,,42692,,,57803
57.1,,,42693,,,57804
57.1,,,42694,,,57805
57.1,,,42694,,,57807
57.1,,,42695,,,57810
57.1,,,42696,,,57810
57.1,,,42701,,,57810
57.1,,,42702,,,57811
57.2,,,42706,,,57812
57.2,,,42716,,,57812
57.2,,,42720,,,57813
57.2,,,42724,,,57814
57.2,,,42724,,,57814
57.2,,,42724,,,57815
57.2,,,42733,,,57815
57.2,,,42739,,,57818
57.3,,,42740,,,57820
57.3,,,42742,,,57820
57.3,,,42743,,,57820
57.3,,,42747,,,57820
57.3,,,42748,,,57821
57.3,,,42751,,,57821
57.3,,,42758,,,57822
57.4,,,42779,,,57823
57.4,,,42780,,,57823
57.4,,,42792,,,57823
57.4,,,42792,,,57823
57.4,,,42811,,,57823
57.4,,,42818,,,57824
57.4,,,42818,,,57824
57.4,,,42823,,,57825
57.5,,,42830,,,57826
57.5,,,42834,,,57829
57.5,,,42836,,,57831
57.5,,,42843,,,57835
57.5,,,42843,,,57835
57.5,,,42856,,,57835
57.5,,,42856,,,57836
57.5,,,42860,,,57836
57.5,,,42861,,,57836
57.6,,,42879,,,57837
57.6,,,42883,,,57837
57.6,,,42884,,,57838
57.6,,,42890,,,57839
57.6,,,42895,,,57840
57.6,,,42897,,,57841
57.6,,,42903,,,57842
57.6,,,42909,,,57844
57.7,,,42916,,,57844
57.7,,,42921,,,57846
57.7,,,42923,,,57847
57.7,,,42928,,,57848
57.7,,,42936,,,57852
57.7,,,42941,,,57853
57.7,,,42953,,,57853
57.8,,,42955,,,57853
57.8,,,42962,,,57853
57.8,,,42972,,,57856
57.8,,,42974,,,57857
57.8,,,42984,,,57858
57.8,,,42989,,,57858
57.8,,,42991,,,57858
57.8,,,42999,,,57859
57.9,,,43000,,,57862
57.9,,,43003,,,57862
57.9,,,43005,,,57862
57.9,,,43005,,,57863
57.9,,,43009,,,57863
57.9,,,43015,,,57863
57.9,,,43015,,,57865
57.9,,,43018,,,57866
58.0,,,43024,,,57866
58.0,,,43026,,,57867
58.0,,,43033,,,57867
58.0,,,43033,,,57868
58.0,,,43038,,,57870
58.0,,,43039,,,57870
58.0,,,43043,,,57871
58.0,,,43045,,,57872
58.0,,,43050,,,57875
58.1,,,43058,,,57876
58.1,,,43059,,,57877
58.1,,,43059,,,57879
58.1,,,43061,,,57879
58.1,,,43068,,,57880
58.1,,,43074,,,57880
58.1,,,43076,,,57881
58.1,,,43076,,,57881
58.2,,,43077,,,57883
58.2,,,43082,,,57884
58.2,,,43086,,,57884
58.2,,,43087,,,57884
58.2,,,43088,,,57884
58.2,,,43092,,,57887
58.2,,,43108,,,57887
58.2,,,43114,,,57887
58.3,,,43118,,,57888
58.3,,,43137,,,57889
58.3,,,43150,,,57890
58.3,,,43156,,,57890
58.3,,,43156,,,57891
58.3,,,43157,,,57891
58.3,,,43157,,,57891
58.4,,,43157,,,57892
58.4,,,43159,,,57893
58.4,,,43160,,,57893
58.4,,,43165,,,57893
58.4,,,43165,,,57896
58.4,,,43180,,,57897
58.4,,,43183,,,57898
58.4,,,43207,,,57898
58.5,,,43207,,,57898
58.5,,,43207,,,57900
58.5,,,43208,,,57900
58.5,,,43216,,,57905
58.5,,,43218,,,57905
58.5,,,43223,,,57906
58.5,,,43228,,,57906
58.5,,,43230,,,57906
58.5,,,43231,,,57907
58.6,,,43237,,,57909
58.6,,,43241,,,57910
58.6,,,43247,,,57910
58.6,,,43248,,,57911
58.6,,,43253,,,57911
58.6,,,43253,,,57912
58.6,,,43255,,,57913
58.6,,,43272,,,57913
58.7,,,43274,,,57914
58.7,,,43275,,,57914
58.7,,,43285,,,57914
58.7,,,43288,,,57915
58.7,,,43293,,,57919
58.7,,,43298,,,57920
58.7,,,43299,,,57920
58.8,,,43303,,,57921
58.8,,,43307,,,57921
58.8,,,43309,,,57922
58.8,,,43310,,,57925
58.8,,,43311,,,57927
58.8,,,43315,,,57927
58.8,,,43319,,,57928
58.8,,,43319,,,57929
58.9,,,43323,,,57929
58.9,,,43327,,,57929
58.9,,,43329,,,57929
58.9,,,43335,,,57930
58.9,,,43336,,,57931
58.9,,,43343,,,57931
58.9,,,43348,,,57932
58.9,,,43350,,,57932
59.0,,,43351,,,57932
59.0,,,43365,,,57933
59.0,,,43367,,,57935
59.0,,,43369,,,57939
59.0,,,43374,,,57939
59.0,,,43374,,,57942
59.0,,,43374,,,57945
59.0,,,43376,,,57945
59.0,,,43377,,,57946
59.1,,,43381,,,57946
59.1,,,43384,,,57947
59.1,,,43390,,,57947
59.1,,,43398,,,57947
59.1,,,43405,,,57950
59.1,,,43416,,,57951
59.1,,,43418,,,57951
59.1,,,43420,,,57952
59.2,,,43444,,,57953
59.2,,,43445,,,57953
59.2,,,43446,,,57953
59.2,,,43447,,,57953
59.2,,,43448,,,57954
59.2,,,43454,,,57954
59.2,,,43464,,,57955
59.2,,,43465,,,57955
59.3,,,43465,,,57956
59.3,,,43469,,,57957
59.3,,,43472,,,57958
59.3,,,43488,,,57958
59.3,,,43489,,,57960
59.3,,,43492,,,57960
59.3,,,43510,,,57962
59.4,,,43512,,,57963
59.4,,,43514,,,57965
59.4,,,43518,,,57965
59.4,,,43520,,,57966
59.4,,,43532,,,57966
59.4,,,43537,,,57967
59.4,,,43537,,,57967
59.4,,,43538,,,57968
59.5,,,43540,,,57969
59.5,,,43540,,,57970
59.5,,,43545,,,57971
59.5,,,43555,,,57971
59.5,,,43558,,,57972
59.5,,,43560,,,57975
59.5,,,43567,,,57975
59.5,,,43570,,,57979
59.5,,,43585,,,57979
59.6,,,43591,,,57981
59.6,,,43594,,,57981
59.6,,,43596,,,57983
59.6,,,43598,,,57983
59.6,,,43601,,,57986
59.6,,,43601,,,57986
59.6,,,43601,,,57986
59.6,,,43610,,,57988
59.7,,,43614,,,57989
59.7,,,43621,,,57989
59.7,,,43623,,,57990
59.7,,,43626,,,57990
59.7,,,43644,,,57990
59.7,,,43646,,,57991
59.7,,,43646,,,57992
59.8,,,43652,,,57992
59.8,,,43656,,,57993
59.8,,,43658,,,57994
59.8,,,43663,,,57995
59.8,,,43665,,,57995
59.8,,,43665,,,57996
59.8,,,43669,,,57996
59.8,,,43669,,,57996
59.9,,,43670,,,57997
59.9,,,43673,,,57999
59.9,,,43674,,,58000
59.9,,,43677,,,58000
59.9,,,43678,,,58001
59.9,,,43680,,,58001
59.9,,,43685,,,58003
59.9,,,43689,,,58004
60.0,,,43690,,,58005
60.0,,,43693,,,58007
60.0,,,43694,,,58007
60.0,,,43700,,,58007
60.0,,,43705,,,58007
60.0,,,43705,,,58010
60.0,,,43714,,,58010
60.0,,,43714,,,58013
60.0,,,43715,,,58015
60.1,,,43715,,,58015
60.1,,,43719,,,58016
60.1,,,43722,,,58016
60.1,,,43726,,,58019
60.1,,,43734,,,58022
60.1,,,43735,,,58023
60.1,,,43736,,,58023
60.1,,,43737,,,58023
60.2,,,43741,,,58024
60.2,,,43743,,,58025
60.2,,,43745,,,58025
60.2,,,43746,,,58026
60.2,,,43756,,,58026
60.2,,,43758,,,58027
60.2,,,43763,,,58027
60.2,,,43764,,,58028
60.3,,,43764,,,58028
60.3,,,43766,,,58028
60.3,,,43772,,,58029
60.3,,,43772,,,58030
60.3,,,43775,,,58034
60.3,,,43778,,,58035
60.3,,,43788,,,58035
60.4,,,43789,,,58036
60.4,,,43805,,,58037
60.4,,,43812,,,58037
60.4,,,43817,,,58038
60.4,,,43820,,,58040
60.4,,,43824,,,58040
60.4,,,43833,,,58044
60.4,,,43843,,,58045
60.5,,,43848,,,58047
60.5,,,43849,,,58050
60.5,,,43853,,,58050
60.5,,,43856,,,58052
60.5,,,43865,,,58053
60.5,,,43868,,,58058
60.5,,,43873,,,58059
60.5,,,43874,,,58059
60.5,,,43878,,,58059
60.6,,,43884,,,58060
60.6,,,43884,,,58061
60.6,,,43891,,,58062
60.6,,,43898,,,58063
60.6,,,43902,,,58063
60.6,,,43906,,,58063
60.6,,,43906,,,58063
60.6,,,43928,,,58064
60.7,,,43933,,,58065
60.7,,,43937,,,58065
60.7,,,43939,,,58065
60.7,,,43940,,,58065
60.7,,,43944,,,58065
60.7,,,43945,,,58067
60.7,,,43948,,,58069
60.8,,,43950,,,58071
60.8,,,43955,,,58072
60.8,,,43960,,,58073
60.8,,,43963,,,58073
60.8,,,43963,,,58076
60.8,,,43963,,,58079
60.8,,,43966,,,58080
60.8,,,43976,,,58081
60.9,,,43982,,,58081
60.9,,,43989,,,58082
60.9,,,43990,,,58083
60.9,,,43992,,,58083
60.9,,,44003,,,58083
60.9,,,44006,,,58085
60.9,,,44015,,,58086
60.9,,,44015,,,58086
61.0,,,44015,,,58087
61.0,,,44016,,,58091
61.0,,,44017,,,58091
61.0,,,44020,,,58091
61.0,,,44030,,,58092
61.0,,,44037,,,58092
61.0,,,44041,,,58094
61.0,,,44050,,,58097
61.0,,,44051,,,58097
61.1,,,44057,,,58098
61.1,,,44086,,,58099
61.1,,,44087,,,58100
61.1,,,44088,,,58100
61.1,,,44092,,,58100
61.1,,,44102,,,58101
61.1,,,44117,,,58102
61.1,,,44142,,,58104
61.2,,,44157,,,58104
61.2,,,44165,,,58105
61.2,,,44168,,,58106
61.2,,,44168,,,58106
61.2,,,44169,,,58106
61.2,,,44172,,,58106
61.2,,,44176,,,58107
61.2,,,44183,,,58108
61.3,,,44187,,,58108
61.3,,,44192,,,58109
61.3,,,44192,,,58109
61.3,,,44218,,,58109
61.3,,,44219,,,58109
61.3,,,44220,,,58110
61.3,,,44225,,,58112
61.4,,,44227,,,58112
61.4,,,44229,,,58115
61.4,,,44231,,,58116
61.4,,,44236,,,58118
61.4,,,44239,,,58119
61.4,,,44243,,,58121
61.4,,,44243,,,58124
61.4,,,44244,,,58126
61.5,,,44253,,,58127
61.5,,,44253,,,58127
61.5,,,44256,,,58127
61.5,,,44257,,,58131
61.5,,,44258,,,58131
61.5,,,44261,,,58132
61.5,,,44269,,,58133
61.5,,,44271,,,58135
61.5,,,44272,,,58136
61.6,,,44278,,,58137
61.6,,,44283,,,58138
61.6,,,44289,,,58138
61.6,,,44292,,,58140
61.6,,,44295,,,58140
61.6,,,44304,,,58141
61.6,,,44312,,,58141
61.6,,,44313,,,58142
61.7,,,44315,,,58143
61.7,,,44318,,,58144
61.7,,,44318,,,58145
61.7,,,44321,,,58148
61.7,,,44328,,,58150
61.7,,,44340,,,58150
61.7,,,44345,,,58151
61.8,,,44346,,,58151
61.8,,,44346,,,58152
61.8,,,44347,,,58153
61.8,,,44355,,,58156
61.8,,,44369,,,58157
61.8,,,44371,,,58158
61.8,,,44375,,,58160
61.8,,,44378,,,58162
61.9,,,44378,,,58162
61.9,,,44383,,,58162
61.9,,,44389,,,58163
61.9,,,44390,,,58163
61.9,,,44391,,,58165
61.9,,,44395,,,58166
61.9,,,44398,,,58166
61.9,,,44410,,,58167
62.0,,,44417,,,58167
62.0,,,44418,,,58170
62.0,,,44420,,,58171
62.0,,,44420,,,58172
62.0,,,44431,,,58172
62.0,,,44432,,,58172
62.0,,,44433,,,58173
62.0,,,44436,,,58173
62.0,,,44437,,,58174
62.1,,,44437,,,58174
62.1,,,44438,,,58175
62.1,,,44441,,,58175
62.1,,,44445,,,58177
62.1,,,44449,,,58178
62.1,,,44451,,,58178
62.1,,,44452,,,58179
62.1,,,44456,,,58180
62.2,,,44460,,,58181
62.2,,,44465,,,58181
62.2,,,44487,,,58182
62.2,,,44488,,,58183
62.2,,,44491,,,58183
62.2,,,44495,,,58183
62.2,,,44496,,,58185
62.2,,,44498,,,58185
62.3,,,44498,,,58187
62.3,,,44500,,,58187
62.3,,,44516,,,58188
62.3,,,44519,,,58190
62.3,,,44522,,,58191
62.3,,,44524,,,58191
62.3,,,44524,,,58193
62.4,,,44526,,,58193
62.4,,,44533,,,58195
62.4,,,44541,,,58195
62.4,,,44543,,,58195
62.4,,,44550,,,58195
62.4,,,44555,,,58196
62.4,,,44562,,,58197
62.4,,,44572,,,58204
62.5,,,44578,,,58205
62.5,,,44579,,,58206
62.5,,,44581,,,58210
62.5,,,44598,,,58213
62.5,,,44612,,,58213
62.5,,,44614,,,58214
62.5,,,44618,,,58216
62.5,,,44624,,,58217
62.5,,,44630,,,58217
62.6,,,44631,,,58218
62.6,,,44647,,,58218
62.6,,,44649,,,58220
62.6,,,44653,,,58221
62.6,,,44653,,,58221
62.6,,,44658,,,58223
62.6,,,44659,,,58224
62.6,,,44665,,,58224
62.7,,,44670,,,58224
62.7,,,44674,,,58225
62.7,,,44675,,,58225
62.7,,,44684,,,58225
62.7,,,44693,,,58228
62.7,,,44694,,,58229
62.7,,,44705,,,58230
62.8,,,44706,,,58231
62.8,,,44714,,,58233
62.8,,,44723,,,58236
62.8,,,44724,,,58236
62.8,,,44725,,,58238
62.8,,,44728,,,58240
62.8,,,44742,,,58240
62.8,,,44742,,,58241
62.9,,,44744,,,58241
62.9,,,44753,,,58241
62.9,,,44754,,,58243
62.9,,,44757,,,58244
62.9,,,44759,,,58245
62.9,,,44771,,,58245
62.9,,,44771,,,58245
62.9,,,44776,,,58248
63.0,,,44779,,,58250
63.0,,,44784,,,58250
63.0,,,44788,,,58251
63.0,,,44791,,,58252
63.0,,,44801,,,58252
63.0,,,44804,,,58252
63.0,,,44804,,,58252
63.0,,,44806,,,58253
63.0,,,44806,,,58253
63.1,,,44809,,,58254
63.1,,,44813,,,58255
63.1,,,44817,,,58255
63.1,,,44818,,,58257
63.1,,,44820,,,58259
63.1,,,44824,,,58260
63.1,,,44826,,,58261
63.1,,,44827,,,58261
63.2,,,44827,,,58262
63.2,,,44829,,,58263
63.2,,,44838,,,58265
63.2,,,44843,,,58266
63.2,,,44845,,,58268
63.2,,,44851,,,58271
63.2,,,44855,,,58271
63.2,,,44861,,,58272
63.3,,,44870,,,58273
63.3,,,44877,,,58274
63.3,,,44887,,,58274
63.3,,,44888,,,58274
63.3,,,44891,,,58275
63.3,,,44899,,,58275
63.3,,,44903,,,58275
63.4,,,44905,,,58276
63.4,,,44917,,,58277
63.4,,,44921,,,58278
63.4,,,44924,,,58279
63.4,,,44931,,,58280
63.4,,,44933,,,58280
63.4,,,44952,,,58280
63.4,,,44955,,,58280
63.5,,,44958,,,58280
63.5,,,44977,,,58281
63.5,,,44979,,,58282
63.5,,,44983,,,58282
63.5,,,44985,,,58283
63.5,,,44988,,,58283
63.5,,,44992,,,58284
63.5,,,44995,,,58284
63.5,,,44996,,,58284
63.6,,,44998,,,58291
63.6,,,45001,,,58291
63.6,,,45006,,,58291
63.6,,,45016,,,58292
63.6,,,45020,,,58293
63.6,,,45022,,,58293
63.6,,,45024,,,58295
63.6,,,45025,,,58295
63.7,,,45035,,,58295
63.7,,,45035,,,58296
63.7,,,45036,,,58296
63.7,,,45045,,,58297
63.7,,,45055,,,58297
63.7,,,45066,,,58298
63.7,,,45072,,,58298
63.8,,,45081,,,58298
63.8,,,45086,,,58298
63.8,,,45095,,,58300
63.8,,,45103,,,58301
63.8,,,45103,,,58303
63.8,,,45104,,,58305
63.8,,,45105,,,58308
63.8,,,45110,,,58310
63.9,,,45111,,,58310
63.9,,,45113,,,58312
63.9,,,45118,,,58312
63.9,,,45123,,,58313
63.9,,,45124,,,58315
63.9,,,45128,,,58315
63.9,,,45133,,,58316
63.9,,,45134,,,58317
64.0,,,45139,,,58318
64.0,,,45143,,,58318
64.0,,,45148,,,58318
64.0,,,45148,,,58319
64.0,,,45149,,,58319
64.0,,,45149,,,58321
64.0,,,45155,,,58321
64.0,,,45164,,,58322
64.0,,,45173,,,58322
64.1,,,45184,,,58323
64.1,,,45184,,,58324
64.1,,,45197,,,58324
64.1,,,45197,,,58324
64.1,,,45197,,,58325
64.1,,,45198,,,58325
64.1,,,45202,,,58326
64.2,,,45208,,,58326
64.2,,,45217,,,58326
64.2,,,45218,,,58327
64.2,,,45219,,,58328
64.2,,,45220,,,58329
64.2,,,45226,,,58329
64.2,,,45237,,,58330
64.2,,,45240,,,58331
64.2,,,45245,,,58331
64.3,,,45253,,,58331
64.3,,,45253,,,58331
64.3,,,45255,,,58332
64.3,,,45259,,,58332
64.3,,,45262,,,58333
64.3,,,45266,,,58334
64.3,,,45271,,,58334
64.3,,,45271,,,58335
64.4,,,45278,,,58336
64.4,,,45281,,,58337
64.4,,,45285,,,58341
64.4,,,45289,,,58342
64.4,,,45295,,,58342
64.4,,,45299,,,58342
64.4,,,45309,,,58343
64.5,,,45314,,,58345
64.5,,,45316,,,58346
64.5,,,45317,,,58348
64.5,,,45317,,,58348
64.5,,,45323,,,58349
64.5,,,45328,,,58349
64.5,,,45333,,,58351
64.5,,,45334,,,58352
64.5,,,45336,,,58352
64.6,,,45345,,,58353
64.6,,,45354,,,58357
64.6,,,45359,,,58357
64.6,,,45360,,,58358
64.6,,,45361,,,58359
64.6,,,45368,,,58359
64.6,,,45373,,,58360
64.7,,,45376,,,58360
64.7,,,45378,,,58360
64.7,,,45390,,,58360
64.7,,,45394,,,58362
64.7,,,45400,,,58362
64.7,,,45405,,,58362
64.7,,,45408,,,58363
64.7,,,45413,,,58367
64.8,,,45416,,,58369
64.8,,,45418,,,58369
64.8,,,45419,,,58370
64.8,,,45426,,,58370
64.8,,,45431,,,58371
64.8,,,45440,,,58373
64.8,,,45453,,,58374
64.8,,,45453,,,58374
64.8,,,45455,,,58374
64.9,,,45459,,,58374
64.9,,,45459,,,58375
64.9,,,45460,,,58376
64.9,,,45463,,,58377
64.9,,,45467,,,58377
64.9,,,45471,,,58377
64.9,,,45473,,,58378
65.0,,,45477,,,58379
65.0,,,45489,,,58379
65.0,,,45492,,,58384
